timestamp,x_coordinate,y_coordinate,Str_angl,vx
130.155,359.726,627.477,0,77.2416
130.167,360.608,627.375,0,77.2457
130.178,361.491,627.274,0,77.2498
130.189,362.373,627.172,0,77.2539
130.201,363.256,627.07,0,77.2579
130.212,364.138,626.969,0,77.262
130.224,365.021,626.867,0,77.266
130.239,366.172,626.735,0,77.2742
130.254,367.324,626.603,0,77.2825
130.267,368.291,626.492,0,77.2862
130.279,369.259,626.382,0,77.29
130.292,370.226,626.271,0,77.2937
130.304,371.194,626.161,0,77.2975
130.317,372.161,626.05,0,77.3012
130.328,373.006,625.954,0,77.3067
130.339,373.851,625.857,0,77.3122
130.35,374.696,625.761,0,77.3177
130.364,375.79,625.636,0,77.3221
130.379,376.885,625.511,0,77.3265
130.393,377.98,625.387,0,77.3309
130.407,379.075,625.262,0,77.3353
130.419,379.997,625.157,0,77.3421
130.431,380.919,625.052,0,77.349
130.443,381.841,624.947,0,77.3558
130.456,382.879,624.829,0,77.3611
130.47,383.917,624.711,0,77.3663
130.483,384.954,624.594,0,77.3715
130.497,385.992,624.476,0,77.3768
130.51,386.991,624.362,0,77.3817
130.523,387.991,624.248,0,77.3865
130.536,388.991,624.135,0,77.3914
130.549,389.96,624.025,0,77.3968
130.561,390.929,623.915,0,77.4021
130.574,391.898,623.805,0,77.4075
130.586,392.867,623.695,0,77.4129
130.599,393.836,623.585,0,77.4183
130.613,394.913,623.463,0.189,77.4237
130.627,395.99,623.34,0.378,77.4291
130.641,397.067,623.218,0.567,77.4345
130.655,398.144,623.096,1.27575,77.4411
130.669,399.221,622.974,1.9845,77.4477
130.683,400.298,622.852,2.69325,77.4543
130.697,401.337,622.734,3.82725,77.4622
130.71,402.376,622.616,4.96125,77.47
130.722,403.262,622.515,5.33925,77.4727
130.733,404.147,622.414,5.71725,77.4755
130.745,405.032,622.313,6.09525,77.4782
130.756,405.917,622.211,6.47325,77.481
130.768,406.802,622.11,6.85125,77.4837
130.779,407.688,622.009,7.22925,77.4864
130.8,409.304,621.822,0,77.5034
130.813,410.305,621.705,0,77.5064
130.826,411.306,621.587,0,77.5094
130.839,412.306,621.47,0,77.5124
130.852,413.307,621.352,0,77.5155
130.865,414.308,621.235,0,77.5185
130.878,415.309,621.117,0,77.5215
130.89,416.233,621.007,0,77.5274
130.902,417.157,620.897,0,77.5334
130.914,418.08,620.786,0,77.5393
130.925,418.958,620.68,0,77.5434
130.937,419.836,620.574,0,77.5474
130.948,420.713,620.467,0,77.5515
130.96,421.591,620.361,0,77.5555
130.971,422.469,620.255,0,77.5595
130.985,423.546,620.123,0,77.566
130.999,424.624,619.99,0,77.5724
131.013,425.702,619.858,0,77.5788
131.031,427.088,619.687,0,77.5957
131.044,428.051,619.568,0,77.5988
131.056,429.013,619.448,0,77.6019
131.069,429.976,619.329,0,77.605
131.081,430.938,619.209,0,77.6081
131.094,431.901,619.09,0,77.6112
131.106,432.863,618.97,0,77.6143
131.117,433.711,618.865,0,77.6217
131.128,434.558,618.759,0,77.6292
131.139,435.405,618.654,0,77.6366
131.153,436.469,618.521,0,77.6407
131.167,437.532,618.388,0,77.6449
131.18,438.595,618.255,0,77.649
131.194,439.658,618.123,0,77.6531
131.208,440.721,617.99,0,77.6573
131.219,441.569,617.884,0,77.6628
131.23,442.417,617.778,0,77.6683
131.241,443.264,617.672,0,77.6738
131.255,444.363,617.535,0,77.6777
131.27,445.461,617.398,0,77.6816
131.284,446.56,617.261,0,77.6855
131.298,447.658,617.124,0,77.6894
131.309,448.525,617.016,0,77.6941
131.32,449.393,616.907,0,77.6989
131.332,450.26,616.799,0,77.7037
131.343,451.128,616.691,0,77.7084
131.356,452.13,616.566,0,77.7156
131.369,453.133,616.441,0,77.7227
131.382,454.135,616.316,0,77.7299
131.396,455.234,616.179,0,77.7335
131.41,456.334,616.043,0,77.7372
131.425,457.433,615.906,0,77.7408
131.439,458.532,615.769,0,77.7445
131.45,459.381,615.663,0.14175,77.7518
131.461,460.23,615.558,0.2835,77.7592
131.472,461.078,615.452,0.42525,77.7666
131.486,462.178,615.315,0.99225,77.7714
131.501,463.278,615.179,1.55925,77.7761
131.515,464.378,615.042,2.12625,77.7809
131.529,465.477,614.905,2.69325,77.7857
131.542,466.462,614.783,2.0199375,77.7896
131.555,467.446,614.66,1.346625,77.7935
131.567,468.43,614.538,0.6733125,77.7974
131.58,469.414,614.415,0,77.8014
131.592,470.341,614.299,0,77.8066
131.604,471.267,614.184,0,77.8118
131.616,472.194,614.068,0,77.817
131.628,473.121,613.953,0,77.8222
131.642,474.202,613.817,0,77.8266
131.656,475.283,613.681,0,77.8311
131.67,476.364,613.546,0,77.8355
131.682,477.291,613.429,0,77.8429
131.694,478.218,613.313,0,77.8503
131.706,479.145,613.196,0,77.8576
131.719,480.13,613.072,0,77.8622
131.732,481.114,612.948,0,77.8668
131.744,482.099,612.824,0,77.8713
131.757,483.084,612.7,0,77.8759
131.771,484.185,612.561,0,77.8791
131.785,485.287,612.422,0,77.8824
131.8,486.388,612.282,0,77.8856
131.814,487.489,612.143,0,77.8889
131.825,488.339,612.035,0,77.8956
131.836,489.189,611.927,0,77.9023
131.847,490.039,611.819,0,77.909
131.862,491.198,611.672,0,77.9136
131.877,492.358,611.524,0,77.9182
131.892,493.517,611.377,0,77.9228
131.907,494.676,611.23,0,77.9274
131.919,495.604,611.111,0,77.9318
131.931,496.532,610.993,0,77.9361
131.943,497.46,610.875,0,77.9405
131.955,498.387,610.757,0,77.9448
131.967,499.315,610.639,0,77.949
131.979,500.243,610.521,0,77.9531
131.991,501.171,610.403,0,77.9573
132.003,502.099,610.284,0,77.9614
132.016,503.105,610.157,0,77.9651
132.029,504.11,610.029,0,77.9688
132.042,505.116,609.901,0,77.9725
132.057,506.276,609.753,0,77.979
132.072,507.436,609.606,0,77.9854
132.087,508.597,609.459,0,77.9919
132.098,509.479,609.347,0,77.9958
132.11,510.361,609.235,0,77.9998
132.121,511.243,609.123,0,78.0037
132.133,512.125,609.011,0,78.0076
132.144,513.007,608.899,0,78.0116
132.158,514.091,608.762,0,78.0161
132.172,515.174,608.624,0,78.0206
132.186,516.258,608.487,0,78.0252
132.199,517.245,608.363,0,78.0286
132.212,518.232,608.238,0,78.0321
132.224,519.219,608.113,0,78.0355
132.237,520.206,607.989,0,78.039
132.246,520.903,607.901,0,78.0475
132.255,521.6,607.813,0,78.056
132.269,522.715,607.672,0,78.0584
132.284,523.83,607.532,0,78.0609
132.298,524.946,607.391,0,78.0633
132.313,526.061,607.251,0,78.0657
132.327,527.176,607.11,0,78.0682
132.341,528.26,606.974,0,78.0736
132.355,529.345,606.838,0,78.0791
132.369,530.429,606.701,0,78.0845
132.381,531.359,606.584,0,78.0867
132.393,532.289,606.468,0,78.0888
132.405,533.219,606.351,0,78.091
132.417,534.148,606.234,0,78.0931
132.429,535.078,606.117,0,78.0998
132.441,536.008,606.001,0,78.1065
132.453,536.938,605.884,0,78.1132
132.466,537.945,605.758,0,78.1184
132.479,538.953,605.632,0,78.1237
132.492,539.96,605.505,0,78.1289
132.505,540.984,605.377,0,78.1319
132.518,542.007,605.249,0,78.1348
132.532,543.03,605.121,0,78.1378
132.545,544.054,604.993,0,78.1408
132.558,545.077,604.865,0,78.1437
132.569,545.949,604.756,0,78.1468
132.581,546.822,604.647,0,78.1499
132.592,547.694,604.538,0,78.1529
132.603,548.567,604.429,0,78.156
132.617,549.614,604.299,0,78.1599
132.63,550.661,604.168,0,78.1638
132.643,551.708,604.038,0,78.1677
132.657,552.755,603.907,0,78.1716
132.669,553.686,603.791,0,78.1781
132.681,554.617,603.675,0,78.1845
132.694,555.641,603.547,0,78.1868
132.707,556.665,603.42,0,78.189
132.721,557.689,603.292,0,78.1913
132.734,558.713,603.165,0,78.1935
132.747,559.737,603.037,0,78.1958
132.758,560.61,602.928,-0.4606875,78.1986
132.77,561.483,602.82,-0.921375,78.2015
132.781,562.356,602.711,-1.3820625,78.2043
132.792,563.229,602.603,-1.84275,78.2071
132.805,564.238,602.478,-2.59875,78.2137
132.818,565.247,602.353,-3.35475,78.2202
132.831,566.256,602.228,-4.11075,78.2267
132.847,567.499,602.075,-2.7405,78.2304
132.863,568.741,601.921,-1.37025,78.234
132.879,569.983,601.768,0,78.2377
132.89,570.822,601.666,0,78.2409
132.901,571.661,601.563,0,78.244
132.911,572.5,601.46,0,78.2471
132.922,573.338,601.358,0,78.2503
132.933,574.177,601.255,0,78.2534
132.946,575.168,601.135,0,78.2572
132.958,576.158,601.015,0,78.261
132.971,577.149,600.895,0,78.2648
132.984,578.139,600.775,0,78.2685
132.998,579.227,600.645,0,78.2743
133.012,580.315,600.514,0,78.28
133.026,581.403,600.383,0,78.2857
133.038,582.336,600.272,0,78.2881
133.05,583.269,600.161,0,78.2905
133.062,584.202,600.05,0,78.293
133.076,585.31,599.919,0,78.2977
133.09,586.418,599.788,0,78.3024
133.105,587.526,599.658,0,78.3071
133.119,588.634,599.527,0,78.3118
133.129,589.412,599.435,0,78.3155
133.139,590.189,599.344,0,78.3192
133.149,590.967,599.253,0,78.3228
133.165,592.192,599.11,0,78.3263
133.181,593.418,598.967,0,78.3298
133.196,594.643,598.824,0,78.3333
133.212,595.868,598.68,0,78.3368
133.223,596.709,598.583,0,78.338
133.234,597.549,598.485,0,78.3391
133.244,598.39,598.388,0,78.3402
133.255,599.23,598.29,0,78.3414
133.266,600.071,598.192,0,78.3425
133.284,601.471,598.03,0,78.3564
133.297,602.499,597.911,0,78.3522
133.31,603.526,597.792,0,78.348
133.324,604.554,597.673,0,78.3438
133.337,605.581,597.554,0,78.3396
133.35,606.609,597.436,0,78.3354
133.362,607.542,597.328,0,78.3561
133.374,608.476,597.219,0,78.3765
133.386,609.409,597.111,0,78.3968
133.398,610.344,597.003,0,78.3976
133.41,611.278,596.894,0,78.3984
133.422,612.212,596.786,0,78.3992
133.434,613.147,596.677,0,78.3999
133.446,614.081,596.569,0,78.4006
133.46,615.132,596.446,0.354375,78.4002
133.473,616.184,596.324,0.70875,78.3997
133.486,617.212,596.204,1.134,78.4017
133.499,618.24,596.084,1.55925,78.4037
133.513,619.268,595.965,1.9845,78.4055
133.526,620.296,595.845,2.40975,78.4072
133.539,621.324,595.725,2.835,78.4089
133.55,622.2,595.623,3.366549,78.3942
133.561,623.075,595.52,3.898125,78.3794
133.573,623.951,595.417,4.429674,78.3645
133.584,624.827,595.314,4.96125,78.3495
133.597,625.819,595.197,5.52825,78.3615
133.609,626.811,595.079,6.09525,78.3734
133.622,627.803,594.961,6.66225,78.385
133.635,628.795,594.844,7.22925,78.3965
133.648,629.807,594.721,4.8195,78.4061
133.661,630.819,594.597,2.4097473,78.415
133.674,631.831,594.474,0,78.4232
133.689,632.998,594.329,0,78.4286
133.704,634.166,594.185,0,78.4339
133.719,635.333,594.04,0,78.4392
133.731,636.267,593.925,0,78.4458
133.743,637.201,593.809,0,78.452
133.755,638.174,593.687,0,78.4541
133.768,639.147,593.565,0,78.4562
133.78,640.12,593.443,0,78.4583
133.793,641.093,593.321,0,78.4604
133.805,642.066,593.199,0,78.4625
133.818,643.039,593.077,0,78.4645
133.829,643.895,592.968,0,78.4659
133.84,644.752,592.858,0,78.4672
133.851,645.608,592.749,0,78.4685
133.864,646.635,592.616,0.14175,78.4719
133.877,647.662,592.483,0.2835,78.4753
133.891,648.69,592.35,0.42525,78.4786
133.904,649.717,592.217,0.567,78.482
133.917,650.744,592.085,0.70875,78.4853
133.934,652.028,591.916,1.84275,78.4949
133.95,653.312,591.748,2.97675,78.5042
133.961,654.199,591.63,3.402,78.506
133.973,655.086,591.512,3.82725,78.5078
133.984,655.973,591.394,4.2525,78.5096
133.996,656.861,591.276,4.67775,78.5113
134.007,657.748,591.158,5.103,78.5131
134.019,658.681,591.033,6.237,78.5157
134.031,659.615,590.908,7.371,78.5182
134.044,660.642,590.768,7.79625,78.5208
134.057,661.669,590.627,8.2215,78.5234
134.071,662.696,590.487,8.64675,78.5259
134.084,663.723,590.347,9.072,78.5284
134.097,664.75,590.206,9.49725,78.5309
134.109,665.683,590.076,10.63125,78.533
134.121,666.616,589.945,11.76525,78.5349
134.133,667.588,589.805,12.119625,78.535
134.146,668.559,589.664,12.474,78.5351
134.159,669.531,589.523,12.828375,78.5352
134.171,670.502,589.382,13.18275,78.5353
134.184,671.474,589.242,13.537125,78.5353
134.196,672.446,589.101,13.8915,78.5353
134.211,673.611,588.926,16.017777,78.5182
134.224,674.588,588.772,16.471377,78.5191
134.236,675.565,588.618,16.924977,78.5198
134.249,676.543,588.464,17.378577,78.5204
134.261,677.52,588.31,17.83215,78.5208
134.274,678.498,588.156,18.28575,78.521
134.288,679.582,587.975,19.04175,78.5184
134.302,680.666,587.793,19.79775,78.5156
134.316,681.751,587.612,20.55375,78.5128
134.327,682.633,587.461,20.979,78.5134
134.339,683.515,587.309,21.40425,78.514
134.35,684.397,587.158,21.8295,78.5146
134.362,685.279,587.007,22.25475,78.5151
134.373,686.161,586.855,22.68,78.5157
134.388,687.321,586.65,18.94725,78.5141
134.403,688.48,586.444,15.2145,78.5123
134.418,689.64,586.239,11.481723,78.5105
134.429,690.519,586.074,9.1854,78.5082
134.441,691.399,585.909,6.88905,78.5058
134.452,692.279,585.743,4.5927,78.5034
134.464,693.158,585.578,2.2963473,78.501
134.475,694.038,585.413,0,78.4986
134.489,695.116,585.2,0,78.5006
134.503,696.195,584.987,0,78.5024
134.517,697.273,584.773,0,78.5039
134.529,698.196,584.586,0,78.504
134.541,699.12,584.399,0,78.504
134.553,700.043,584.211,0,78.5039
134.568,701.196,583.974,0,78.5096
134.583,702.35,583.736,0,78.5153
134.598,703.503,583.498,0,78.5209
134.613,704.657,583.26,0,78.5265
134.625,705.579,583.065,0,78.5337
134.637,706.501,582.87,0,78.5407
134.649,707.423,582.676,0,78.5475
134.661,708.345,582.481,0,78.5541
134.675,709.42,582.249,0,78.5579
134.689,710.495,582.017,0,78.5614
134.703,711.57,581.785,0,78.5648
134.715,712.491,581.585,0.4725,78.5658
134.727,713.412,581.384,0.945,78.5667
134.739,714.333,581.184,1.4175,78.5674
134.753,715.369,580.957,1.9845,78.5724
134.766,716.405,580.73,2.5515,78.5773
134.779,717.441,580.504,3.1185,78.5822
134.793,718.477,580.277,3.6855,78.5871
134.805,719.398,580.074,4.8195,78.5888
134.817,720.319,579.871,5.9535,78.5901
134.829,721.207,579.673,6.25725,78.587
134.84,722.094,579.475,6.561,78.5838
134.852,722.982,579.277,6.86475,78.5807
134.863,723.869,579.079,7.1685,78.5774
134.875,724.757,578.881,7.47225,78.5742
134.886,725.644,578.683,7.776,78.5709
134.898,726.532,578.485,8.07975,78.5675
134.911,727.528,578.261,8.83575,78.5779
134.924,728.524,578.036,9.59175,78.5884
134.937,729.521,577.812,10.34775,78.5987
134.951,730.556,577.577,10.91475,78.6006
134.964,731.591,577.342,11.48175,78.6025
134.977,732.625,577.108,12.04875,78.6043
134.991,733.66,576.873,12.61575,78.606
135.003,734.58,576.662,13.147326,78.6143
135.015,735.499,576.451,13.678875,78.6224
135.027,736.418,576.24,14.210451,78.6303
135.039,737.337,576.028,14.742,78.6379
135.056,738.6,575.73,16.017777,78.5982
135.072,739.863,575.432,17.293527,78.5581
135.084,740.778,575.204,17.973927,78.5598
135.096,741.693,574.976,18.6543,78.5613
135.108,742.607,574.748,19.3347,78.5629
135.12,743.522,574.52,20.0151,78.5643
135.132,744.437,574.292,20.6955,78.5656
135.145,745.441,574.03,21.1491,78.561
135.158,746.444,573.768,21.6027,78.556
135.172,747.447,573.505,22.0563,78.5506
135.185,748.451,573.243,22.5099,78.5449
135.198,749.454,572.981,22.9635,78.5388
135.21,750.365,572.737,15.309,78.5443
135.222,751.275,572.494,7.6545,78.5495
135.234,752.186,572.25,0,78.5542
135.245,753.057,572.01,0,78.5549
135.257,753.928,571.77,0,78.5554
135.268,754.799,571.53,0,78.5559
135.28,755.67,571.29,0,78.5563
135.291,756.54,571.05,0,78.5566
135.303,757.411,570.81,0,78.5568
135.319,758.658,570.455,0,78.5612
135.336,759.905,570.1,0,78.5653
135.349,760.9,569.808,0,78.5668
135.362,761.895,569.516,0,78.5682
135.376,762.89,569.224,0,78.5695
135.389,763.886,568.932,0,78.5706
135.402,764.881,568.64,0,78.5717
135.415,765.896,568.334,0.99225,78.5785
135.429,766.912,568.028,1.9845,78.5847
135.44,767.768,567.765,2.4381,78.5864
135.452,768.625,567.502,2.8917,78.5882
135.463,769.481,567.24,3.3453,78.5899
135.475,770.338,566.977,3.7989,78.5915
135.486,771.194,566.714,4.2525,78.593
135.499,772.207,566.399,5.315625,78.594
135.513,773.22,566.084,6.37875,78.5949
135.526,774.21,565.772,6.83235,78.599
135.539,775.199,565.46,7.28595,78.6032
135.553,776.189,565.148,7.73955,78.6074
135.566,777.179,564.836,8.19315,78.6115
135.579,778.168,564.524,8.64675,78.6157
135.59,779.022,564.251,9.10035,78.6162
135.602,779.875,563.977,9.55395,78.6167
135.613,780.728,563.703,10.00755,78.6171
135.625,781.582,563.43,10.46115,78.6176
135.636,782.435,563.156,10.91475,78.6181
135.649,783.407,562.839,11.6235,78.6213
135.662,784.378,562.522,12.33225,78.6245
135.675,785.35,562.205,13.041,78.6277
135.688,786.301,561.887,13.608,78.6175
135.701,787.251,561.569,14.175,78.6072
135.713,788.202,561.251,14.742,78.5968
135.726,789.152,560.933,15.309027,78.5863
135.744,790.489,560.47,16.372152,78.5842
135.762,791.826,560.007,17.435277,78.5808
135.774,792.713,559.688,17.888877,78.5837
135.786,793.601,559.37,18.34245,78.5863
135.798,794.488,559.051,18.79605,78.5884
135.81,795.376,558.732,19.24965,78.5901
135.822,796.264,558.414,19.70325,78.5914
135.833,797.094,558.111,20.801826,78.5794
135.845,797.924,557.808,21.900375,78.5667
135.856,798.754,557.505,22.998924,78.5533
135.867,799.584,557.201,24.0975,78.5391
135.879,800.497,556.857,24.4215,78.5353
135.892,801.41,556.512,24.745473,78.5311
135.904,802.324,556.167,25.069473,78.5266
135.917,803.237,555.822,25.393473,78.5219
135.929,804.15,555.478,25.717473,78.5167
135.942,805.063,555.133,26.041473,78.5113
135.954,805.976,554.788,26.365473,78.5056
135.967,806.924,554.409,27.07425,78.4941
135.98,807.872,554.029,27.783,78.4825
135.993,808.819,553.65,28.49175,78.471
136.007,809.796,553.239,21.652272,78.4602
136.02,810.772,552.828,14.812848,78.4492
136.033,811.749,552.417,7.973397,78.438
136.047,812.725,552.006,1.1339622,78.4264
136.059,813.586,551.625,0.8504703,78.419
136.071,814.446,551.244,0.5669811,78.4115
136.083,815.307,550.863,0.2834892,78.4039
136.095,816.167,550.482,0,78.3961
136.11,817.237,549.993,0,78.4056
136.125,818.307,549.505,0,78.4129
136.139,819.288,549.047,0,78.4168
136.153,820.268,548.589,0,78.4204
136.166,821.249,548.131,0,78.4239
136.18,822.229,547.673,0,78.427
136.194,823.21,547.215,0,78.4299
136.204,823.954,546.864,0,78.4296
136.215,824.699,546.512,0,78.4292
136.225,825.444,546.16,0,78.4287
136.236,826.189,545.809,0,78.4281
136.249,827.11,545.373,0,78.4344
136.262,828.032,544.937,0,78.4403
136.275,828.954,544.501,0,78.446
136.291,830.087,543.961,0,78.4426
136.307,831.22,543.421,0,78.4391
136.323,832.353,542.881,0,78.4355
136.334,833.158,542.492,0,78.4313
136.346,833.962,542.102,0,78.4271
136.357,834.767,541.713,0,78.4228
136.369,835.572,541.324,0,78.4185
136.38,836.377,540.935,0,78.4141
136.395,837.433,540.417,0.567,78.4149
136.41,838.489,539.899,1.134,78.415
136.425,839.545,539.382,1.701,78.4143
136.436,840.336,538.992,2.268,78.404
136.448,841.127,538.603,2.835,78.3935
136.459,841.918,538.213,3.402,78.383
136.47,842.709,537.824,3.969,78.3725
136.483,843.622,537.37,4.725,78.3832
136.496,844.534,536.917,5.481,78.3926
136.509,845.447,536.463,6.237,78.4008
136.522,846.338,536.011,6.768549,78.3996
136.535,847.229,535.559,7.300125,78.3985
136.547,848.121,535.107,7.831674,78.3972
136.56,849.012,534.655,8.36325,78.396
136.574,849.985,534.149,9.072,78.3747
136.588,850.958,533.643,9.78075,78.3533
136.602,851.932,533.137,10.4895,78.3318
136.615,852.81,532.663,11.0565,78.3243
136.628,853.688,532.189,11.6235,78.3168
136.64,854.566,531.715,12.1905,78.3092
136.653,855.444,531.241,12.7575,78.3015
136.665,856.264,530.785,13.289076,78.2951
136.677,857.084,530.33,13.820625,78.2881
136.689,857.904,529.874,14.352201,78.2805
136.701,858.725,529.418,14.88375,78.2722
136.714,859.594,528.93,15.450777,78.2614
136.727,860.463,528.442,16.017777,78.2503
136.739,861.333,527.955,16.584777,78.2392
136.752,862.202,527.467,17.151777,78.2279
136.767,863.222,526.888,18.214875,78.2253
136.782,864.242,526.309,19.278,78.2212
136.795,865.121,525.799,20.034,78.1941
136.808,866,525.289,20.79,78.1649
136.821,866.879,524.78,21.546,78.1335
136.835,867.798,524.217,21.9996,78.1275
136.849,868.718,523.655,22.4532,78.121
136.862,869.637,523.093,22.9068,78.1141
136.876,870.556,522.531,23.3604,78.1066
136.89,871.475,521.969,23.814,78.0987
136.903,872.331,521.424,24.522723,78.0778
136.916,873.186,520.88,25.231473,78.0555
136.929,874.042,520.335,25.940223,78.0319
136.938,874.631,519.954,27.07425,78.0049
136.947,875.221,519.573,28.20825,77.9718
136.962,876.193,518.925,28.66185,77.9451
136.977,877.166,518.276,29.11545,77.9181
136.992,878.138,517.628,29.56905,77.8908
137.007,879.111,516.98,30.02265,77.8633
137.022,880.083,516.331,30.47625,77.8354
137.033,880.813,515.828,30.9015,77.8028
137.045,881.543,515.325,31.32675,77.7699
137.056,882.273,514.822,31.752,77.7367
137.068,883.003,514.32,32.17725,77.7031
137.079,883.733,513.817,32.6025,77.6693
137.092,884.554,513.231,33.3585,77.5353
137.105,885.375,512.646,34.1145,77.4006
137.118,886.196,512.061,34.8705,77.2651
137.134,887.212,511.297,35.93349,76.4732
137.151,888.228,510.532,36.99675,75.6643
137.162,888.882,509.989,37.59912,75.3137
137.173,889.535,509.446,38.20149,74.9592
137.185,890.188,508.903,38.80386,74.6007
137.196,890.842,508.36,39.4065,74.2383
137.21,891.65,507.661,39.83175,74.2083
137.225,892.459,506.962,40.257,74.1771
137.239,893.268,506.263,40.68225,74.1447
137.254,894.076,505.564,41.1075,74.111
137.268,894.885,504.865,41.53275,74.0762
137.283,895.722,504.135,42.66675,74.0208
137.298,896.559,503.405,43.80075,73.9531
137.311,897.256,502.787,44.226,73.922
137.323,897.948,502.17,44.65125,73.8904
137.336,898.648,501.552,45.0765,73.8581
137.348,899.348,500.934,45.50175,73.8254
137.361,900.048,500.317,45.927,73.7921
137.379,901.018,499.415,46.98999,73.674
137.397,901.988,498.512,48.05325,73.5526
137.411,902.698,497.82,48.62025,73.5088
137.424,903.408,497.127,49.18725,73.4639
137.438,904.118,496.435,49.75425,73.4179
137.451,904.828,495.742,50.32125,73.3706
137.464,905.488,495.078,37.95336,73.2807
137.477,906.148,494.413,25.58574,73.1848
137.489,906.808,493.748,13.218039,73.0827
137.502,907.458,493.084,0.8503542,72.9747
137.515,908.098,492.395,0.7288758,72.9638
137.528,908.738,491.705,0.6073974,72.9526
137.541,909.378,491.016,0.4859163,72.941
137.553,910.018,490.327,0.3644379,72.9291
137.566,910.658,489.638,0.24295842,72.9169
137.579,911.288,488.948,0.12147921,72.9043
137.592,911.928,488.259,0,72.8914
137.609,912.748,487.327,0,72.8568
137.626,913.568,486.394,0,72.822
137.643,914.378,485.462,0,72.7869
137.657,915.038,484.684,0,72.7657
137.671,915.698,483.906,0,72.7432
137.685,916.358,483.129,0,72.7195
137.696,916.868,482.51,0,72.6915
137.707,917.368,481.891,0,72.6635
137.718,917.878,481.272,0,72.6354
137.732,918.518,480.457,-0.2480625,72.6251
137.746,919.158,479.642,-0.496125,72.6145
137.761,919.798,478.828,-0.7441875,72.6037
137.775,920.428,478.013,-0.99225,72.5926
137.788,921.008,477.225,-1.55925,72.5784
137.802,921.588,476.437,-2.12625,72.5634
137.815,922.168,475.65,-2.69325,72.5475
137.829,922.758,474.862,-3.26025,72.5307
137.843,923.338,474.031,-3.969,72.5529
137.857,923.918,473.2,-4.67775,72.572
137.871,924.498,472.369,-5.3865,72.588
137.887,925.138,471.408,-6.1425,72.6167
137.903,925.788,470.448,-6.8985,72.6406
137.919,926.438,469.487,-7.6545,72.6599
137.934,927.028,468.579,-5.103,72.6792
137.949,927.628,467.671,-2.5514973,72.6967
137.964,928.228,466.763,0,72.7125
137.976,928.728,465.986,0,72.73
137.988,929.228,465.209,0,72.7469
138,929.728,464.432,0,72.7634
138.012,930.228,463.655,0,72.7793
138.028,930.818,462.737,0,72.7903
138.044,931.398,461.82,0,72.8012
138.06,931.988,460.902,0,72.812
138.072,932.458,460.167,0,72.8309
138.084,932.928,459.433,0,72.8498
138.096,933.398,458.698,0,72.8687
138.111,933.978,457.776,-0.496125,72.874
138.126,934.568,456.855,-0.99225,72.8792
138.141,935.148,455.933,-1.488375,72.8844
138.156,935.738,455.012,-1.9845,72.8895
138.168,936.198,454.271,-1.323,72.906
138.18,936.658,453.531,-0.6615,72.9222
138.192,937.128,452.79,0,72.9381
138.206,937.668,451.924,0,72.9503
138.22,938.208,451.057,0,72.9618
138.234,938.738,450.191,0,72.9726
138.255,939.548,448.89,0.2835,72.988
138.268,940.048,448.085,0.637875,73.001
138.281,940.548,447.279,0.99225,73.0137
138.294,941.048,446.473,1.346625,73.0261
138.307,941.548,445.667,1.701,73.0381
138.32,942.048,444.862,2.055375,73.0498
138.333,942.548,444.056,2.40975,73.0612
138.346,943.038,443.247,3.16575,73.0727
138.359,943.538,442.438,3.92175,73.0842
138.372,944.038,441.63,4.67775,73.0957
138.386,944.578,440.739,5.24475,73.0867
138.4,945.118,439.848,5.81175,73.0776
138.415,945.648,438.958,6.37875,73.0686
138.429,946.188,438.067,6.94575,73.0596
138.441,946.638,437.313,7.6545,73.0656
138.453,947.088,436.559,8.36325,73.07
138.465,947.528,435.805,9.072,73.0729
138.477,947.978,435.05,4.536,73.0813
138.489,948.428,434.295,0,73.0891
138.503,948.958,433.38,0,73.0977
138.518,949.498,432.465,0,73.1061
138.533,950.028,431.551,0,73.1143
138.547,950.568,430.636,0,73.1223
138.562,951.098,429.722,0,73.1301
138.576,951.638,428.807,0,73.1378
138.591,952.188,427.858,0,73.18
138.604,952.658,427.033,0,73.185
138.617,953.138,426.209,0,73.19
138.63,953.608,425.384,0,73.195
138.643,954.078,424.559,0,73.1999
138.656,954.558,423.734,0,73.2049
138.669,955.028,422.909,0,73.2098
138.687,955.678,421.762,0,73.2195
138.705,956.328,420.614,0,73.2287
138.716,956.708,419.923,0,73.2337
138.727,957.098,419.232,0,73.2383
138.737,957.478,418.541,0,73.2426
138.748,957.868,417.85,0,73.2466
138.759,958.248,417.159,0,73.2502
138.773,958.748,416.261,0,73.26
138.787,959.248,415.364,0,73.2697
138.801,959.738,414.467,0,73.2794
138.814,960.218,413.602,0,73.2846
138.828,960.698,412.736,0,73.2898
138.841,961.178,411.871,0,73.2949
138.855,961.658,411.006,0,73.3
138.873,962.298,409.852,0,73.3169
138.891,962.938,408.699,0,73.3335
138.902,963.348,407.968,0.25515,73.3403
138.914,963.758,407.237,0.5103,73.347
138.925,964.158,406.507,0.76545,73.3536
138.937,964.568,405.776,1.0206,73.36
138.948,964.978,405.045,1.27575,73.3664
138.963,965.508,404.083,2.40975,73.3765
138.978,966.038,403.121,3.54375,73.3864
138.994,966.598,402.109,4.11075,73.3908
139.009,967.158,401.098,4.67775,73.3951
139.025,967.718,400.086,5.24475,73.3993
139.041,968.278,399.075,5.81175,73.4033
139.054,968.738,398.238,6.5205,73.4118
